"","Date","Seed","Learner","Hyper_Parameter","Imputing","Time","Resampling_folds","CV_Score","Comment","DistrictSplit","District","Combined_Score"
"512",2024-02-28,79841,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 995, max.depth = 12, mtry = 7, min.node.size = 7)","hot deck",0.270000000018626,5,348.130732636918,"feature selection",TRUE,"vaishali","351.537467908617"
"513",2024-02-28,79934,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 921, max.depth = 13, mtry = 6, min.node.size = 4)","hot deck",0.299999999813735,5,348.630336939691,"feature selection",TRUE,"vaishali","352.833377232565"
"514",2024-02-28,80028,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 290, max.depth = 7, mtry = 13, min.node.size = 5)","hot deck",0.140000000130385,5,354.308909160888,"feature selection",TRUE,"vaishali","354.457760611006"
"515",2024-02-28,80123,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 739, max.depth = 18, mtry = 13, min.node.size = 4)","hot deck",0.379999999888241,5,353.643794221971,"feature selection",TRUE,"vaishali","355.106098178254"
"516",2024-02-28,80219,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 254, max.depth = 20, mtry = 5, min.node.size = 5)","hot deck",0.0599999998230487,5,352.621408591537,"feature selection",TRUE,"vaishali","354.84754354732"
"517",2024-02-28,80316,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 384, max.depth = 14, mtry = 12, min.node.size = 5)","hot deck",0.140000000130385,5,357.763976570245,"feature selection",TRUE,"vaishali","353.225001310103"
"518",2024-02-28,80414,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 639, max.depth = 5, mtry = 9, min.node.size = 5)","hot deck",0.140000000130385,5,355.675446765161,"feature selection",TRUE,"vaishali","350.766836193285"
"519",2024-02-28,80513,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 341, max.depth = 16, mtry = 16, min.node.size = 5)","hot deck",0.189999999944121,5,351.664824827219,"feature selection",TRUE,"vaishali","349.569560066943"
"520",2024-02-28,80613,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 764, max.depth = 18, mtry = 11, min.node.size = 7)","hot deck",0.199999999953434,5,349.381959961861,"feature selection",TRUE,"vaishali","347.868886706443"
"521",2024-02-28,80614,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 393, max.depth = 8, mtry = 7, min.node.size = 6)","hot deck",0.119999999878928,5,348.359076915784,"feature selection",TRUE,"vaishali","349.322802803971"
"522",2024-02-28,80616,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 669, max.depth = 8, mtry = 10, min.node.size = 7)","hot deck",0.25,5,349.996292543146,"feature selection",TRUE,"vaishali","351.871428785042"
"523",2024-02-28,80619,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 944, max.depth = 9, mtry = 10, min.node.size = 7)","hot deck",0.320000000065193,5,343.698447091676,"feature selection",TRUE,"vaishali","354.107731604151"
"524",2024-02-28,80623,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 356, max.depth = 13, mtry = 13, min.node.size = 7)","hot deck",0.189999999944121,5,355.918277629079,"feature selection",TRUE,"vaishali","355.763113823875"
"525",2024-02-28,80628,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 957, max.depth = 6, mtry = 16, min.node.size = 6)","hot deck",0.320000000065193,5,357.623997180859,"feature selection",TRUE,"vaishali","354.996087393189"
"526",2024-02-28,80634,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 276, max.depth = 9, mtry = 15, min.node.size = 6)","hot deck",0.140000000130385,5,353.859406372626,"feature selection",TRUE,"vaishali","355.253797964865"
"527",2024-02-28,80641,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 649, max.depth = 19, mtry = 14, min.node.size = 7)","hot deck",0.360000000102445,5,355.774355183156,"feature selection",TRUE,"vaishali","354.90245334647"
"528",2024-02-28,80649,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 933, max.depth = 18, mtry = 13, min.node.size = 4)","hot deck",0.570000000065193,5,353.777450123581,"feature selection",TRUE,"vaishali","352.114889909607"
"529",2024-02-28,80658,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 410, max.depth = 13, mtry = 9, min.node.size = 6)","hot deck",0.190000000176951,5,357.292026630596,"feature selection",TRUE,"vaishali","349.599292086252"
"530",2024-02-28,80668,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 472, max.depth = 12, mtry = 17, min.node.size = 7)","hot deck",0.289999999804422,5,352.751309226297,"feature selection",TRUE,"vaishali","347.153723323935"
"531",2024-02-28,80679,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 986, max.depth = 18, mtry = 6, min.node.size = 4)","hot deck",0.379999999888241,5,343.972122459499,"feature selection",TRUE,"vaishali","350.222504027632"
"532",2024-02-28,80691,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 690, max.depth = 6, mtry = 5, min.node.size = 5)","hot deck",0.189999999944121,5,347.922004174232,"feature selection",TRUE,"vaishali","353.678746967712"
"533",2024-02-28,80704,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 701, max.depth = 5, mtry = 10, min.node.size = 7)","hot deck",0.190000000176951,5,346.541781938219,"feature selection",TRUE,"vaishali","355.148875857957"
"534",2024-02-28,80718,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 982, max.depth = 12, mtry = 16, min.node.size = 4)","hot deck",0.659999999916181,5,361.103403564744,"feature selection",TRUE,"vaishali","354.627666514625"
"535",2024-02-28,80733,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 417, max.depth = 17, mtry = 15, min.node.size = 5)","hot deck",0.28000000002794,5,356.376112073677,"feature selection",TRUE,"vaishali","354.38211454423"
"536",2024-02-28,80749,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 558, max.depth = 9, mtry = 5, min.node.size = 5)","hot deck",0.139999999897555,5,351.634388097557,"feature selection",TRUE,"vaishali","352.695824533262"
"537",2024-02-28,80766,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 782, max.depth = 12, mtry = 12, min.node.size = 6)","hot deck",0.399999999906868,5,352.193203381072,"feature selection",TRUE,"vaishali","351.790939281073"
"538",2024-02-28,80784,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 306, max.depth = 18, mtry = 16, min.node.size = 4)","hot deck",0.21999999997206,5,359.092367237534,"feature selection",TRUE,"vaishali","350.854869725041"
"539",2024-02-28,80803,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 971, max.depth = 17, mtry = 17, min.node.size = 4)","hot deck",0.739999999990687,5,345.926618451042,"feature selection",TRUE,"vaishali","352.319940001126"
"540",2024-02-28,80823,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 597, max.depth = 6, mtry = 13, min.node.size = 5)","hot deck",0.200000000186265,5,349.874644822372,"feature selection",TRUE,"vaishali","357.613223106418"
"541",2024-02-28,80844,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 962, max.depth = 19, mtry = 13, min.node.size = 6)","hot deck",0.53000000002794,5,352.811252730781,"feature selection",TRUE,"vaishali","357.895926282667"
"542",2024-02-28,80866,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 326, max.depth = 15, mtry = 5, min.node.size = 5)","hot deck",0.120000000111759,5,358.456695289528,"feature selection",TRUE,"vaishali","355.074444697469"
"543",2024-02-28,80889,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 992, max.depth = 6, mtry = 17, min.node.size = 4)","hot deck",1.47999999998137,5,366.850056250761,"feature selection",TRUE,"vaishali","352.156393547332"
"544",2024-02-28,80913,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 719, max.depth = 17, mtry = 8, min.node.size = 5)","hot deck",0.409999999916181,5,349.032527706078,"feature selection",TRUE,"vaishali","349.333885663356"
"545",2024-02-28,80938,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 842, max.depth = 20, mtry = 11, min.node.size = 7)","hot deck",0.949999999953434,5,345.927815325964,"feature selection",TRUE,"vaishali","350.067426209399"
"546",2024-02-28,80964,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 642, max.depth = 10, mtry = 15, min.node.size = 5)","hot deck",0.360000000102445,5,354.29683664137,"feature selection",TRUE,"vaishali","348.635032563875"
"547",2024-02-28,80991,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 677, max.depth = 18, mtry = 8, min.node.size = 6)","hot deck",0.329999999841675,5,347.410982599031,"feature selection",TRUE,"vaishali","348.275494309522"
"548",2024-02-28,81019,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 835, max.depth = 16, mtry = 12, min.node.size = 7)","hot deck",0.46999999997206,5,350.753918200399,"feature selection",TRUE,"vaishali","348.535925269976"
"549",2024-02-28,81048,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 941, max.depth = 13, mtry = 9, min.node.size = 4)","hot deck",0.640000000130385,5,343.952449457849,"feature selection",TRUE,"vaishali","350.169754874872"
"550",2024-02-28,81078,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 692, max.depth = 15, mtry = 10, min.node.size = 6)","hot deck",0.639999999897555,5,351.109625837386,"feature selection",TRUE,"vaishali","351.138567147528"
"551",2024-02-28,81109,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 648, max.depth = 7, mtry = 9, min.node.size = 4)","hot deck",0.260000000009313,5,349.439868737579,"feature selection",TRUE,"vaishali","351.535616833618"
"552",2024-02-28,81141,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 327, max.depth = 7, mtry = 9, min.node.size = 7)","hot deck",0.150000000139698,5,353.696778301508,"feature selection",TRUE,"vaishali","349.752965012937"
"553",2024-02-28,81174,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 851, max.depth = 9, mtry = 9, min.node.size = 5)","hot deck",0.319999999832362,5,350.018979592292,"feature selection",TRUE,"vaishali","351.350522647373"
"554",2024-02-28,81208,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 867, max.depth = 13, mtry = 11, min.node.size = 5)","hot deck",0.510000000009313,5,352.084426367279,"feature selection",TRUE,"vaishali","350.90427368256"
"555",2024-02-28,81243,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 997, max.depth = 10, mtry = 5, min.node.size = 6)","hot deck",0.380000000121072,5,344.077225769568,"feature selection",TRUE,"vaishali","352.117317750985"
"556",2024-02-28,81279,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 340, max.depth = 18, mtry = 17, min.node.size = 7)","hot deck",0.239999999990687,5,360.04776525289,"feature selection",TRUE,"vaishali","351.695194252882"
"557",2024-02-28,81316,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 633, max.depth = 18, mtry = 8, min.node.size = 6)","hot deck",0.449999999953434,5,346.835211388278,"feature selection",TRUE,"vaishali","350.375300666877"
"558",2024-02-28,81354,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 758, max.depth = 8, mtry = 9, min.node.size = 7)","hot deck",0.28000000002794,5,353.839669200036,"feature selection",TRUE,"vaishali","349.463103604578"
"559",2024-02-28,81393,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 841, max.depth = 14, mtry = 11, min.node.size = 5)","hot deck",0.629999999888241,5,349.641393785953,"feature selection",TRUE,"vaishali","351.28328241131"
"560",2024-02-28,81433,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 463, max.depth = 11, mtry = 16, min.node.size = 6)","hot deck",0.459999999962747,5,349.265796264296,"feature selection",TRUE,"vaishali","353.872342771283"
"561",2024-02-28,81474,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 637, max.depth = 8, mtry = 16, min.node.size = 4)","hot deck",0.360000000102445,5,346.786021128976,"feature selection",TRUE,"vaishali","353.829696744564"
"562",2024-02-28,81516,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 333, max.depth = 20, mtry = 15, min.node.size = 4)","hot deck",0.310000000055879,5,360.090892550493,"feature selection",TRUE,"vaishali","353.511585504033"
"563",2024-02-28,81559,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 862, max.depth = 15, mtry = 7, min.node.size = 7)","hot deck",0.46999999997206,5,357.324967201631,"feature selection",TRUE,"vaishali","352.154352056215"
"564",2024-02-28,81603,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 345, max.depth = 11, mtry = 16, min.node.size = 7)","hot deck",0.25,5,346.124994220101,"feature selection",TRUE,"vaishali","353.16645986239"
"565",2024-02-28,81648,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 359, max.depth = 18, mtry = 12, min.node.size = 5)","hot deck",0.320000000065193,5,353.863827312551,"feature selection",TRUE,"vaishali","351.51338166578"
"566",2024-02-28,81694,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = TRUE, num.trees = 288, max.depth = 13, mtry = 9, min.node.size = 4)","hot deck",0.199999999953434,5,354.004721580116,"feature selection",TRUE,"vaishali","351.318618677498"
